x,y,c
0.223512,-0.0162052,1
0.452237,-0.224313,2
0.24262,0.0117218,1
0.203866,0.0934469,1
0.25062,0.0902893,1
0.270185,-0.00205162,1
0.289227,0.0327954,1
0.251798,0.00833674,1
0.256586,0.017966,1
0.233557,0.00447081,1
0.265754,0.0641036,1
0.418165,-0.0835759,0
0.176686,0.105136,1
0.278297,-0.0881075,0
0.425477,-0.0946322,0
0.258782,-0.0196236,1
0.263693,-0.0123492,1
0.420343,-0.111231,0
0.457246,-0.180907,2
0.211418,0.107532,1
0.243107,0.0750409,1
0.175749,-0.03964,1
0.367278,-0.0511675,0
0.231982,0.0305855,1
0.352154,0.0431186,7
0.367097,0.01136,7
0.462579,-0.208535,2
0.371054,-0.0605477,0
0.305731,0.0803448,1
0.303592,0.0745047,1
0.101992,0.181376,1
0.312141,0.169432,8
0.299683,0.0665642,1
0.317032,0.0728754,1
0.305964,0.0466309,1
0.370916,-0.0977746,0
0.340151,-0.0245293,0
0.292808,0.074246,1
0.302095,0.163897,8
0.469476,0.29546,6
0.391977,0.234249,8
0.327256,0.0262503,1
0.275273,0.0364443,1
0.173527,0.130877,1
0.223546,-0.00193426,1
0.265936,0.0420768,1
0.294957,0.0596917,1
0.436542,0.0101803,7
0.49919,-0.10449,7
0.320117,-0.056617,0
0.329922,-0.0280705,0
0.314729,0.147453,8
0.298388,0.0755049,1
0.271036,0.0974325,1
0.196684,0.198969,8
0.290388,0.398818,8
0.534262,0.411868,6
0.370398,0.420342,8
0.443855,-0.111638,0
0.398597,-0.113948,0
0.188198,0.147608,1
0.491389,0.0519028,7
0.364601,0.0954225,7
0.333017,0.0370621,1
0.415899,-0.0874617,0
0.436769,-0.114299,0
0.199117,0.133841,1
0.22482,0.149676,1
0.338726,-0.022832,0
0.278806,-0.0419218,0
0.317515,0.0725223,1
0.380649,-0.14699,0
0.259909,0.194741,8
0.509902,0.0101682,7
0.415815,0.144,7
0.911518,-0.289156,12
0.452461,0.217058,6
0.534708,-0.288422,2
0.579031,-0.372259,5
0.364029,0.0311833,7
0.215615,0.320732,8
0.329947,-0.040962,0
0.220505,0.454208,8
0.291362,0.236421,8
0.351215,0.432539,8
0.369582,0.118646,7
0.330097,0.50834,8
0.283031,-0.234616,0
0.4686,-0.234938,2
0.47871,-0.267999,2
0.320591,0.0260422,1
0.345946,-0.0984483,0
0.253363,0.112159,1
0.385498,-0.0894644,0
0.418466,-0.168989,0
0.176787,0.00684296,1
0.293387,-0.110654,0
0.313906,-0.125967,0
0.395963,-0.114647,0
0.240656,0.0160381,1
0.367252,-0.137025,0
0.259474,-0.0234713,1
0.430184,-0.169683,0
0.281605,0.0850983,1
0.251504,-0.00852648,1
0.362804,-0.139022,0
0.292939,-0.0110174,1
0.179899,0.0447843,1
0.346606,0.0136053,7
0.242105,-0.0847894,0
0.209657,-0.0460421,1
0.154832,0.0619358,1
0.1572,0.103552,1
0.304013,-0.123851,0
0.296875,0.0024592,1
0.0350768,0.165064,1
0.269446,-0.0520654,0
0.313757,-0.172345,0
0.383864,-0.206958,0
0.194427,0.0584109,1
0.194336,0.0923459,1
0.143535,0.181531,1
0.26735,-0.0192934,1
0.259272,0.0268875,1
0.274193,-0.0382052,0
0.439724,-0.0635863,7
0.299938,0.0646777,1
0.318703,0.0493888,1
0.254295,0.106152,1
0.290158,0.0175009,1
0.371025,-0.0210237,7
0.476347,-0.24527,2
0.300369,0.0651084,1
0.310852,0.0909605,1
0.348583,-0.0198063,0
0.177862,-0.196329,0
0.296405,-0.253557,0
0.363697,0.0216671,7
0.491206,-0.100342,7
0.0641908,0.338648,8
0.110592,0.314917,8
0.270689,0.378135,8
0.450846,0.142062,7
0.106083,0.282939,8
0.421699,0.246183,8
0.466634,0.224247,6
0.241408,0.274291,8
0.236857,0.0582372,1
0.244609,-0.0500142,1
0.188141,0.225921,8
0.215637,0.147775,1
0.307075,0.112915,1
0.321869,0.117903,1
0.156108,0.0410256,1
0.318704,0.0505904,1
0.235232,0.188479,8
0.395927,0.318261,8
0.310558,0.118461,1
0.372085,0.184636,8
0.457771,0.102089,7
0.381799,0.110384,7
0.332557,0.0505798,1
0.296948,0.0949633,1
0.374093,0.0147452,7
0.362326,0.0031419,7
0.264904,0.150279,1
0.217468,-0.0492065,1
0.317554,0.113286,1
0.283784,0.0133966,1
0.27858,-0.0601765,0
0.274755,-0.149537,0
0.117073,0.234168,8
0.345039,-0.196526,0
0.134616,0.195237,1
0.129059,0.0597767,1
0.273215,-0.0318039,1
0.310524,-0.0675313,0
0.243181,-0.00876263,1
0.0838828,0.173079,1
0.151058,0.0932886,1
0.0313828,0.514022,8
0.416101,-0.0595106,7
0.511032,-0.165143,2
0.443866,-0.359732,2
0.626719,-0.46249,5
0.63088,-0.348012,5
0.623998,-0.610715,5
0.565454,-0.239312,2
0.246816,-0.0462892,1
0.632212,0.375414,6
0.556776,0.172438,6
0.611152,0.0695028,7
0.42956,-0.00204488,7
0.631562,-0.179225,4
0.555175,0.135215,6
0.641505,0.265601,6
0.224702,0.0997799,1
0.719122,-0.230373,4
0.21985,0.0943255,1
0.739874,-0.414758,5
0.747958,-0.467409,5
0.613596,-0.274013,4
0.450339,0.00850949,7
0.536282,-0.271623,2
0.309945,0.162759,8
0.25972,0.294701,8
0.355435,0.229664,8
0.404471,0.129314,7
0.372439,0.19763,8
0.295798,0.187912,8
0.229585,0.216611,8
0.19237,0.161343,1
0.560036,-0.0856856,4
0.378751,0.396177,8
0.536392,0.306988,6
0.315369,-0.152974,0
0.925675,-0.355685,12
0.350724,0.587288,8
0.705816,0.77616,3
0.37049,0.226051,8
0.400317,0.519957,8
0.339495,0.450864,8
0.394272,0.218027,8
0.1717,0.200389,8
0.352003,0.447371,8
0.742005,0.520507,3
0.746202,-0.197939,4
0.436703,-0.147869,0
0.170728,0.0866457,1
0.385913,-0.104834,0
0.43982,-0.171095,2
0.477503,-0.168565,2
0.482504,-0.105949,7
0.525175,-0.215623,2
0.516805,-0.184644,2
0.233271,0.0617439,1
0.394051,-0.0690046,0
0.508258,-0.159472,2
0.502641,-0.201281,2
0.419305,-0.194092,2
0.396567,-0.101549,0
0.397281,-0.0949175,0
0.108545,0.0793268,1
0.335723,-0.214441,0
0.452615,-0.0494887,7
0.207769,0.124851,1
0.438273,-0.00664046,7
0.317856,0.06215,1
0.312725,-0.0479074,0
0.425423,-0.223039,2
0.148636,0.119563,1
0.195626,0.270849,8
0.266256,0.134809,1
0.464401,0.109775,7
0.404086,0.137709,7
0.358382,0.108828,7
0.474651,0.21566,6
0.653906,-0.126141,4
0.348498,0.164214,8
0.281166,0.357551,8
0.400505,-0.191908,0
0.367518,0.189245,8
0.283242,0.133349,1
0.245647,0.146191,1
0.367654,0.0928574,7
0.25587,0.016408,1
0.347858,0.0489244,7
0.289713,0.00488244,1
0.393178,-0.228336,2
0.501978,0.0281034,7
0.762808,0.316273,6
0.657029,0.421956,3
0.362587,0.470878,8
0.351234,0.468156,8
0.511434,0.426667,6
0.456501,0.43473,6
0.738258,0.406734,3
0.642482,0.425331,3
0.513792,0.509241,3
0.4835,0.425735,6
0.558123,0.303696,6
0.3668,0.16612,8
0.508851,0.20999,6
0.770704,0.393288,3
0.610541,0.589732,3
0.580303,0.12982,6
0.47264,0.22068,6
0.273469,0.384616,8
0.426871,0.153827,7
0.502997,-0.0805626,7
0.282906,0.023571,1
0.515391,-0.0962988,7
0.247266,-0.0038606,1
0.475691,0.237852,6
0.404383,0.177538,8
0.466375,0.247378,6
0.462372,0.15706,7
0.606358,0.0866804,7
0.593189,0.0376926,7
0.274203,0.0183789,1
0.21543,0.167355,1
0.498437,-0.0795891,7
0.356345,0.0455765,7
0.325563,-0.0069971,1
0.571039,-0.240837,2
0.411163,-0.112663,0
0.413916,-0.220848,2
0.371929,-0.0485863,0
0.224494,-0.0144779,1
0.459789,-0.0685811,7
0.363734,0.00797496,7
0.389481,-0.05777,0
0.531503,-0.160295,4
0.385836,0.0546359,7
0.476519,0.213891,6
0.566556,-0.0734309,4
0.225401,0.0372137,1
0.128362,0.110012,1
0.488709,-0.229214,2
0.642458,-0.420138,5
0.619312,-0.383694,5
0.639765,-0.352925,5
0.332425,-0.00630539,1
0.434014,-0.133337,0
0.437746,-0.157996,0
0.355253,-0.109306,0
0.483792,-0.189749,2
0.589554,-0.153875,4
0.578802,-0.24974,2
0.553033,-0.255166,2
0.331373,-0.112793,0
0.537423,-0.250763,2
0.495215,-0.216334,2
0.552144,-0.240851,2
0.534892,-0.14924,4
0.548622,-0.256253,2
0.616572,-0.354437,5
0.764038,-0.443194,5
0.659365,-0.219003,4
0.512423,-0.251059,2
0.471897,-0.236673,2
0.546294,-0.285615,2
0.544082,-0.308926,2
0.247651,0.0497283,1
0.439339,-0.194076,2
0.292557,-0.019658,1
0.412072,-0.0844237,0
0.320872,-0.07927,0
0.399306,-0.0429167,7
0.311962,-0.0284247,0
0.388091,-0.0390941,7
0.24362,0.138931,1
0.270325,0.160276,8
0.319661,0.114459,1
0.468385,-0.294947,2
0.711604,-0.521385,5
0.565688,-0.379248,2
0.236699,0.0439022,1
0.393177,-0.220811,2
0.526998,-0.304482,2
0.708864,-0.50748,5
0.365807,-0.159898,0
0.500812,-0.380765,2
0.535377,-0.393823,2
0.541957,-0.452553,5
0.647181,-0.535224,5
0.508472,-0.367508,2
0.484006,-0.299391,2
0.460221,-0.260964,2
0.111015,0.169775,1
0.330074,0.101003,1
0.317468,0.0788157,1
0.270372,0.0833994,1
0.290892,0.0848205,1
0.238854,0.173286,8
0.183,0.20699,8
0.34466,0.188914,8
0.189742,0.0181687,1
0.504681,-0.0554325,7
0.233863,0.178622,8
0.354641,0.176024,8
0.355618,0.125495,7
0.355507,0.276266,8
0.27543,0.0813237,1
0.374698,-0.189642,0
0.437897,-0.247974,2
0.356471,-0.198951,0
0.238583,0.134611,1
0.287446,-0.0973783,0
0.239507,0.16742,8
0.229747,0.176304,8
0.317267,0.192174,8
0.292153,0.263029,8
0.334934,0.141115,8
0.343093,0.10438,1
0.319383,0.094151,1
0.341445,0.106946,1
0.367543,0.127323,7
0.458198,-0.260031,2
0.183121,0.165228,1
0.335261,0.241248,8
0.499141,0.45991,6
0.883972,0.351747,10
0.428237,0.399862,8
0.500868,-0.123199,4
0.25353,0.302951,8
0.520942,-0.0202235,7
0.622514,-0.170033,4
0.22772,0.405448,8
0.374505,0.578651,8
0.278257,0.37442,8
0.156545,0.396428,8
0.283076,0.0386101,1
0.437544,0.0621828,7
0.168803,0.392865,8
0.344556,0.44166,8
0.21826,0.364904,8
0.539306,0.538038,3
0.284896,0.380207,8
0.521393,0.389736,6
0.380816,0.338998,8
0.377421,0.0694038,7
0.32299,0.110431,1
0.179167,0.308544,8
0.266524,0.190404,8
0.340481,0.0944262,1
0.179535,0.314557,8
0.172084,0.287558,8
0.113348,0.271654,8
0.272349,0.0149669,1
0.0929229,0.22725,8
0.363069,-0.205699,0
0.267693,0.0299629,1
0.0955972,0.168254,1
0.334686,0.112657,1
0.299786,0.107086,1
0.186574,0.316202,8
0.165554,0.277499,8
0.257684,0.001913,1
0.0984864,0.151183,1
0.120606,0.299643,8
0.142208,0.174682,1
0.250763,0.0396636,1
0.144535,0.0129535,1
0.138216,0.250228,8
0.467949,-0.30559,2
0.106232,0.0818692,1
0.121411,0.124467,1
0.442551,-0.213823,2
0.441734,-0.239074,2
0.391956,-0.229221,2
0.283982,0.00644438,1
0.280353,-0.0376671,0
0.423019,-0.141459,0
0.252123,-0.0272763,1
0.332996,-0.159125,0
0.425917,-0.117923,0
0.475241,0.0230458,7
0.483702,-0.233591,2
0.437627,0.071266,7
0.180543,0.2592,8
0.151683,0.252952,8
0.128795,0.253099,8
0.10007,0.315761,8
0.249063,0.23009,8
0.130264,0.306709,8
0.371547,0.131897,7
0.295603,0.0271205,1
0.119099,0.157194,1
0.129085,0.0951438,1
0.0534996,0.11015,1
0.359549,-0.10268,0
0.283925,0.0132355,1
0.477955,-0.25377,2
0.2418,-0.0123106,1
0.563121,-0.41301,5
0.564343,-0.417929,5
0.312896,-0.13456,0
0.176011,0.0478771,1
0.232931,0.0505089,1
0.436758,-0.114914,0
0.428625,-0.137164,0
0.476678,-0.152715,2
0.272775,-0.0232244,1
0.315732,-0.0427353,0
0.190254,0.0478028,1
0.311626,-0.0541919,0
0.237174,-0.066861,0
0.155172,0.066033,1
0.0547076,0.126963,1
0.307546,-0.049327,0
0.523043,-0.314824,2
0.33925,-0.0282995,0
0.407197,-0.198473,2
0.406751,-0.161704,0
0.257282,0.0675277,1
0.160232,0.224817,8
0.304323,0.0573893,1
0.494115,-0.294308,2
0.437277,-0.223174,2
0.150896,0.0638112,1
0.279222,-0.0711963,0
0.179603,0.124747,1
0.213796,0.0568626,1
0.276962,0.0117222,1
0.321161,-0.133707,0
0.218277,0.0645727,1
0.222821,-0.0127314,1
0.181442,0.215606,8
0.156268,0.142501,1
0.432364,-0.226303,2
0.26017,-0.0188294,1
0.174712,0.106121,1
0.158569,0.179511,1
0.936359,-0.298333,12
0.0873249,0.24325,8
0.133938,0.228847,8
0.197395,0.156002,1
0.258836,0.0374096,1
0.359509,-0.166796,0
0.352886,-0.214591,0
0.569086,-0.431326,5
0.11195,0.0279819,1
0.347286,-0.0186655,0
0.488638,-0.258383,2
0.4717,-0.188301,2
0.299195,0.0442386,1
0.407772,-0.090878,0
0.369044,-0.221974,0
0.399393,-0.250759,2
0.45317,-0.246853,2
0.259642,-0.00559638,1
0.244509,0.0145773,1
0.219589,-0.0596536,1
0.363138,-0.171867,0
0.267216,0.0801323,1
0.359948,-0.211615,0
0.379875,-0.281284,2
0.327006,-0.26004,0
0.379575,-0.310456,2
0.345316,-0.263268,2
0.469991,-0.349078,2
0.404992,-0.268573,2
0.450638,-0.342022,2
0.511328,-0.410471,2
0.453155,-0.350739,2
0.461932,-0.410502,2
0.391242,-0.339447,2
0.393231,-0.239799,2
0.192744,-0.106388,0
0.35091,-0.260569,2
0.333418,-0.30509,2
0.467231,-0.380034,2
0.495031,-0.442788,2
0.465883,-0.380915,2
0.377275,-0.151078,0
0.387867,-0.195999,0
0.451647,-0.277597,2
0.15773,0.0776529,1
0.194353,0.0403162,1
0.122093,0.254056,8
0.431991,0.182888,7
0.401664,0.0481944,7
0.365391,0.0987652,7
0.387409,-0.118497,0
0.316237,-0.189797,0
0.45808,-0.270426,2
0.420334,-0.134483,0
0.380514,-0.24859,2
0.326781,-0.152612,0
0.0984156,0.168144,1
0.353583,0.0455697,7
0.138865,0.157563,1
0.16456,0.174426,1
0.0957215,0.175527,1
0.203564,0.0563223,1
0.197386,0.123574,1
0.127277,0.165965,1
0.494436,-0.205049,2
0.499031,-0.359491,2
0.515909,-0.396509,2
0.502522,-0.375708,2
0.584831,-0.416188,5
0.486792,-0.360209,2
0.47426,-0.247467,2
0.616009,-0.412837,5
0.465342,-0.384577,2
0.408818,-0.338142,2
0.441061,-0.390435,2
0.422384,-0.345769,2
0.446106,-0.349289,2
0.529265,-0.433539,2
0.450363,-0.405919,2
0.64479,-0.587164,5
0.498776,-0.437451,2
0.646768,-0.573664,5
0.536964,-0.486847,5
0.318682,-0.247578,0
0.346503,-0.191721,0
0.506292,-0.460119,2
0.503516,-0.404014,2
0.412302,-0.336315,2
0.563183,-0.0818018,4
0.5353,-0.249371,2
0.527991,-0.30412,2
0.567347,-0.379997,2
0.513479,-0.320762,2
0.371213,-0.152399,0
0.45686,-0.305465,2
0.486638,-0.191176,2
0.542457,-0.340802,2
0.717077,-0.489967,5
0.672027,-0.459914,5
0.51024,-0.38064,2
0.582966,-0.449701,5
0.650555,-0.458207,5
0.510258,-0.360738,2
0.482531,-0.342621,2
0.547207,-0.452209,5
0.349606,-0.251535,0
0.64935,-0.579696,5
0.648952,-0.569654,5
0.421552,-0.35575,2
0.468532,-0.430564,2
0.541248,-0.463128,5
0.508304,-0.442986,2
0.538638,-0.444324,5
0.565324,-0.516382,5
0.568399,-0.52502,5
0.558571,-0.480818,5
0.616505,-0.545723,5
0.583625,-0.535245,5
0.412615,-0.355483,2
0.410886,-0.3459,2
0.469546,-0.409332,2
0.197636,-0.157616,0
0.266742,-0.217683,0
0.632079,-0.525235,5
0.577401,-0.436338,5
0.41858,-0.339491,2
0.525612,-0.125194,4
0.539399,-0.27219,2
0.479044,-0.262454,2
0.415054,-0.20882,2
0.446213,-0.25114,2
0.428487,-0.198439,2
0.457678,-0.162294,2
0.454573,0.183646,6
0.250621,-0.0816773,0
0.259941,-0.0346615,1
0.49818,-0.258122,2
0.500189,-0.251341,2
0.480877,-0.281328,2
0.447344,-0.242089,2
0.481758,-0.322725,2
0.451618,-0.360811,2
0.494931,-0.356156,2
0.37614,-0.277148,2
0.52745,-0.370114,2
0.469766,-0.297527,2
0.461522,-0.315837,2
0.183053,-0.0873731,0
0.392896,-0.271414,2
0.306679,-0.236339,0
0.657056,-0.583732,5
0.344961,-0.287038,2
0.375907,-0.352396,2
0.536967,-0.485896,5
0.0782836,0.0364847,1
0.377918,-0.21782,0
0.463605,-0.289638,2
0.509667,-0.292177,2
0.417268,-0.262434,2
0.596709,-0.463176,5
0.476909,-0.286698,2
0.442087,-0.22207,2
0.477648,-0.367247,2
0.379241,-0.259488,2
0.534536,-0.3954,2
0.608508,-0.447969,5
0.660145,-0.567189,5
0.647662,-0.583896,5
0.307047,-0.241909,0
0.504622,-0.474341,2
0.607421,-0.514317,5
0.437061,-0.369766,2
0.571532,-0.51141,5
0.535495,-0.44634,2
0.488022,-0.407189,2
0.487501,-0.392854,2
0.330123,-0.207343,0
0.469672,-0.361473,2
0.0477274,0.147277,1
0.270281,-0.0436749,0
0.20998,0.00322236,1
0.470134,-0.1117,7
0.150561,0.201328,8
0.0707107,0.0749196,1
0.123494,0.153975,1
0.147621,0.150435,1
0.126139,0.259969,8
0.298708,0.0300034,1
0.31239,0.024763,1
0.225035,0.0807377,1
0.410738,-0.0408701,7
0.248506,0.194952,8
0.328423,0.0369286,1
0.256565,0.266258,8
0.43925,-0.377618,2
0.462991,-0.39882,2
0.382106,-0.234751,2
0.252739,-0.118792,0
0.258138,-0.156378,0
0.434478,0.189572,6
0.341234,0.0891385,1
0.517792,-0.21672,2
0.227721,-0.0801755,0
0.283009,-0.126148,0
0.250043,-0.0159754,1
0.321641,0.395414,8
0.18302,0.290784,8
0.124911,0.0835154,1
0.304902,0.0697315,1
0.258144,0.00539321,1
0.104455,0.126029,1
0.376392,-0.0315142,7
0.458277,-0.0353634,7
0.317865,0.0780375,1
0.262187,0.225174,8
0.423123,0.153306,7
0.279937,0.0846966,1
0.346524,0.0563167,7
0.293257,-0.199176,0
0.357994,-0.138054,0
0.0519763,0.0975087,1
0.0920602,-0.0204463,1
0.140915,0.0967633,1
0.236732,0.0596371,1
0.437775,-0.287457,2
0.418067,-0.217426,2
0.354568,-0.0916883,0
0.346776,-0.244814,0
0.274311,-0.169935,0
0.280657,-0.143783,0
0.209542,-0.108889,0
0.407802,-0.300388,2
0.370972,-0.249505,2
0.317029,-0.19908,0
0.438869,-0.23486,2
0.366483,-0.185536,0
0.356653,-0.162298,0
0.0966384,0.147327,1
0.123779,0.211639,8
0.159414,0.136445,1
0.160606,0.311952,8
0.636958,-0.279663,4
0.160781,0.406358,8
0.376903,-0.190669,0
0.280123,-0.126418,0
0.133816,0.214292,8
0.208108,0.00442574,1
0.344148,-0.242581,0
0.128175,0.107072,1
0.315627,-0.216684,0
0.355978,-0.237147,0
0.447614,-0.380789,2
0.494715,-0.396678,2
0.680263,-0.558296,5
0.270243,-0.0570558,0
0.414849,-0.172008,0
0.459344,-0.120392,7
0.640872,-0.266319,4
0.745455,-0.475637,5
0.71753,-0.499015,5
0.480376,-0.228567,2
0.507738,-0.182761,2
0.47794,0.0296081,7
0.436433,0.0185599,7
0.410949,0.241926,8
0.116886,0.200169,1
0.59635,-0.237512,4
0.585216,-0.187578,4
0.506583,0.0430064,7
0.767968,0.452887,3
0.193247,0.177181,1
0.327792,-0.0846764,0
0.164419,0.212741,8
0.291074,0.0826854,1
0.166324,0.313681,8
0.280959,0.0697338,1
0.392903,-0.0730638,0
0.274476,0.34657,8
0.250828,0.191272,8
0.429288,0.0250764,7
0.377663,-0.069806,0
0.506374,0.343847,6
0.47021,-0.233813,2
0.214053,-0.0684492,0
0.627742,0.188905,6
0.668916,0.0195806,11
0.550685,0.0803087,7
0.664224,0.0040139,11
0.56922,-0.257363,2
0.312976,-0.104853,0
0.52785,-0.349093,2
0.17942,0.270376,8
0.443177,-0.281888,2
0.989256,0.206186,10
0.433728,-0.0402213,7
0.26947,0.0909094,1
0.397953,0.1631,8
0.39876,0.0916751,7
0.398204,-0.0910972,0
0.275835,0.0989842,1
0.441917,0.480237,6
0.318332,-0.106821,0
0.312983,-0.13099,0
0.336889,-0.0815747,0
0.312318,-0.03372,0
0.342226,-0.103138,0
0.292525,-0.0833595,0
0.367158,-0.140729,0
0.300758,-0.13816,0
0.363485,-0.209882,0
0.384551,-0.17619,0
0.372335,-0.128695,0
0.378066,-0.202192,0
0.398063,-0.211662,2
0.384626,-0.296374,2
0.409491,-0.373221,2
0.133409,0.224407,8
0.146969,0.184953,1
0.117616,0.172669,1
0.130125,0.190922,1
0.0921853,0.20876,1
0.250138,-0.126719,0
0.0476727,0.0500344,1
0.132704,-0.0896703,1
0.190643,-0.143019,0
0.0895023,-0.000691141,1
0.0574885,0.111218,1
0.0921524,0.102855,1
0.363427,0.0536505,7
0.374655,0.105855,7
0.507743,-0.245957,2
0.62463,-0.232825,4
0.337258,-0.198723,0
0.421497,-0.360619,2
0.436881,-0.391533,2
0.408219,-0.367695,2
0.413552,-0.318899,2
0.358061,-0.232501,0
0.315885,-0.197857,0
0.35253,-0.231053,0
0.465234,-0.343947,2
0.456503,-0.328083,2
0.0670599,0.13424,1
0.0792158,0.146119,1
0.252239,-0.0358269,1
0.210884,0.018169,1
0.411224,-0.182886,0
0.194496,0.276808,8
0.260262,0.225888,8
0.233323,0.0381872,1
0.118074,0.0453083,1
0.156568,0.00499889,1
0.374655,-0.304669,2
0.0970082,0.0749986,1
0.104235,0.128182,1
0.132156,0.128502,1
0.214713,0.12725,1
0.187639,0.196985,8
0.253106,0.238921,8
0.329816,0.0865693,1
0.268866,0.14132,1
0.104034,0.189741,1
0.205599,0.0927053,1
0.199195,0.0144563,1
0.0887638,0.154884,1
0.444458,-0.40761,2
0.342097,-0.330733,2
0.330127,-0.152017,0
0.326979,-0.189655,0
0.218644,-0.129454,0
0.113415,0.0961627,1
0.140741,0.0694608,1
0.0740567,0.133067,1
0.152954,0.064223,1
0.134937,0.0841231,1
0.0535029,0.299188,8
0.425527,-0.274819,2
0.242938,0.00120013,1
0.21274,-0.0876692,0
0.140233,0.0785247,1
0.209378,0.00383415,1
0.0694014,0.0779902,1
0.0558483,0.220987,1
0.104454,0.0969395,1
0.278381,0.286105,8
0.233206,0.230873,8
0.219805,0.176118,8
0.188679,0.23389,8
0.417273,0.396467,8
0.196508,0.0323431,1
0.225753,0.0255366,1
0.133965,0.0537701,1
0.175269,0.0754243,1
0.146451,0.150169,1
0.13197,0.206973,8
0.233909,0.185155,8
0.180101,-0.0206381,1
0.235329,0.0724679,1
0.213016,0.0622462,1
0.124276,0.106798,1
0.259937,0.0340062,1
0.0990484,0.225974,8
0.0993756,0.113218,1
0.165632,0.0741524,1
0.157796,-0.062274,1
0.0953281,0.145906,1
0.106542,0.216802,8
0.125906,0.107716,1
0.117803,0.0944497,1
0.158148,0.0694774,1
0.122832,0.131371,1
0.168868,-0.00692369,1
0.221789,-0.0864628,0
0.05164,0.0679017,1
0.0969589,-0.0647809,1
0.150639,-0.069963,1
-0.00993176,0.0392042,1
0.180359,0.11845,1
0.112497,0.0418646,1
0.478473,-0.342441,2
0.200712,-0.162236,0
0.0668373,-0.0122061,1
0.175637,-0.137706,0
0.113469,-0.0728556,1
0.14388,-0.0604768,1
0.123014,-0.0380792,1
0.170624,-0.109605,0
0.179168,-0.136044,0
0.150651,-0.0206082,1
0.265305,-0.0708531,0
0.129223,-0.0350738,1
0.151681,-0.0400229,1
0.181807,-0.0872501,0
0.23144,-0.14248,0
0.195465,-0.0330188,1
0.128496,0.0944833,1
0.181625,-0.0304513,1
0.136546,0.15843,1
0.237264,-0.212596,0
0.347852,-0.3173,2
0.335713,-0.287814,2
0.126734,-0.000625308,1
0.110332,0.0226092,1
0.228387,-0.0620082,0
0.232952,-0.116441,0
0.142348,0.0982241,1
0.356324,-0.362739,2
0.319988,-0.336221,2
0.366787,-0.302958,2
0.202925,-0.186342,0
0.207483,-0.0829221,0
0.139651,-0.0663446,1
0.473495,-0.460562,2
0.180225,-0.10363,0
0.546085,-0.515631,5
0.573743,-0.545134,5
0.38902,-0.252964,2
0.110575,0.0132989,1
0.34276,0.0599975,1
0.301246,0.00605812,1
0.388385,-0.195463,0
0.391981,-0.229555,2
0.515616,-0.296857,2
0.296654,0.0726623,1
0.482258,-0.239192,2
0.208813,0.149202,1
0.374352,-0.103064,0
0.395843,-0.105717,0
0.405528,-0.329609,2
0.446792,0.318795,6
0.45181,0.244022,6
0.356443,0.130065,8
0.44361,0.236949,6
0.324128,0.133382,8
0.340847,-0.0256469,0
0.304945,0.0918763,1
0.525671,-0.0818174,7
0.322903,-0.0377475,0
0.332277,0.0749958,1
0.311439,0.241544,8
0.315385,0.0211754,1
0.334871,-0.0418566,0
0.231627,-0.0208497,1
0.276362,-0.11152,0
0.349411,0.0805055,7
0.399418,-0.0740694,0
0.316867,-0.0924947,0
0.351739,0.10065,7
0.373464,0.219795,8
0.295537,0.17598,8
0.332596,0.124598,1
0.305353,-0.00800812,1
0.283761,0.146795,8
0.47515,-0.103634,7
0.275404,0.12264,1
0.329633,-0.0028963,1
0.217369,-0.0420376,1
0.24346,-0.0640974,0
0.173988,0.241949,8
0.18042,0.0122871,1
0.125134,0.0353046,1
0.209347,0.0234327,1
0.123307,0.0475501,1
0.289837,0.0407212,1
0.351735,-0.0334384,0
0.749559,-0.444291,5
-0.0318554,-0.00986048,1
0.664246,-0.210811,4
0.167326,0.230111,8
0.378533,-0.315506,2
0.293614,-0.206332,0
0.440315,-0.294466,2
0.312388,-0.266765,0
0.195681,0.0168304,1
0.224501,-0.150844,0
0.358202,-0.224109,0
0.362328,-0.294562,2
0.192477,-0.0658882,1
0.371992,-0.198021,0
0.280125,-0.0643658,0
0.29963,-0.149164,0
0.267378,-0.120883,0
0.203095,0.0120203,1
0.229008,-0.0732052,0
0.126396,0.123316,1
0.324415,-0.319199,2
0.0610133,-0.0740725,1
0.181607,0.27404,8
0.244099,-0.194043,0
0.105861,0.152966,1
0.221904,-0.132154,0
0.223567,-0.0914591,0
1.11298,-0.0521283,9
1.08172,-0.0793921,12
1.19615,0.0629869,9
1.2413,0.100973,9
1.09708,-0.057597,9
1.20636,0.040135,9
0.871384,-0.102087,12
0.647843,-0.0926136,4
0.685341,-0.12208,4
0.666227,-0.0710084,4
0.891929,-0.279737,12
0.447796,0.0641838,7
0.63824,-0.448287,5
0.803733,-0.373527,5
0.422551,0.0874983,7
0.524079,0.0357381,7
0.498321,-0.0385776,7
0.316586,0.0947157,1
0.524728,-0.160069,4
0.792069,-0.12778,4
0.578657,-0.143239,4
0.584252,-0.257299,2
0.539697,-0.219408,2
0.604007,-0.235498,4
0.203266,0.197522,8
0.395718,-0.0779506,0
0.723033,-0.200625,4
0.440087,-0.00725273,7
0.495258,-0.218912,2
0.676878,-0.353198,5
0.241342,0.10729,1
0.35289,-0.190217,0
0.324092,-0.115018,0
0.480978,-0.273785,2
0.243568,-0.048347,1
0.294432,-0.0251663,1
0.348035,-0.148563,0
0.40161,-0.103263,0
0.472264,-0.222856,2
